iter	Logloss
1512	0.4183860759
1513	0.4183861001
1514	0.4183860962
1515	0.4183860631
1516	0.4183860475
1517	0.4183082252
1518	0.418308237
1519	0.418308216
1520	0.4183071608
1521	0.4183069519
1522	0.4183068757
1523	0.418303893
1524	0.4183038219
1525	0.4183038672
1526	0.4183037427
1527	0.4182974505
1528	0.4182973541
1529	0.4182829738
1530	0.4182830178
1531	0.4182829772
1532	0.4182830455
1533	0.4182830534
1534	0.4182830428
1535	0.4182829433
1536	0.4182829396
1537	0.4182829234
1538	0.4182473021
1539	0.4182474374
1540	0.4182473926
1541	0.4182395957
1542	0.4182396452
1543	0.4182396266
1544	0.4182341157
1545	0.4182253238
1546	0.418225211
1547	0.4182252398
1548	0.4182251628
1549	0.4182252261
1550	0.4182131335
1551	0.418213168
1552	0.4182131889
1553	0.4182130621
1554	0.4182130016
1555	0.4182061321
1556	0.4182040943
1557	0.4182040648
1558	0.4181655615
1559	0.4181058713
1560	0.4181057724
1561	0.4180266957
1562	0.4180266866
1563	0.4180266457
1564	0.4180166911
1565	0.418016677
1566	0.4180166427
1567	0.4180164586
1568	0.4180165167
1569	0.4180147056
1570	0.4180147606
1571	0.4180148091
1572	0.4180147532
1573	0.4180131982
1574	0.4180131339
1575	0.4180125043
1576	0.4180125313
1577	0.4180124871
1578	0.4180124759
1579	0.4180125775
1580	0.4180125019
1581	0.4180125046
1582	0.4180124719
1583	0.418012613
1584	0.4180115172
1585	0.4180115418
1586	0.4180114886
1587	0.4180114686
1588	0.4180114851
1589	0.4180018621
1590	0.4180016823
1591	0.4180017279
1592	0.4180016596
1593	0.4180016772
1594	0.4180017394
1595	0.4180016131
1596	0.4180015368
1597	0.4180015894
1598	0.4179742757
1599	0.4179743371
1600	0.4179565614
1601	0.417956643
1602	0.4179565801
1603	0.4179565978
1604	0.4179565649
1605	0.4179564828
1606	0.4179565111
1607	0.4179565351
1608	0.4179565271
1609	0.4178165484
1610	0.4178165874
1611	0.4178167056
1612	0.4178166387
1613	0.4178005068
1614	0.4177181151
1615	0.4177180788
1616	0.4177180511
1617	0.4177177441
1618	0.4177070202
1619	0.4176835194
1620	0.4176834892
1621	0.4176835709
1622	0.4176835105
1623	0.4176750599
1624	0.4176749614
1625	0.4176749966
1626	0.4176750001
1627	0.4176749493
1628	0.4176750196
1629	0.4176749332
1630	0.4176749329
1631	0.4176750044
1632	0.4176713416
1633	0.4176711097
1634	0.4176711283
1635	0.4176712376
1636	0.4176711267
1637	0.4176711094
1638	0.4176710621
1639	0.4176711993
1640	0.4176711069
1641	0.4176701638
1642	0.4176404139
1643	0.4176395916
1644	0.4176396275
1645	0.4176107859
1646	0.4176108775
1647	0.4176108574
1648	0.4176109052
1649	0.4176108424
1650	0.4175858345
1651	0.4175532066
1652	0.4175483178
1653	0.4175482725
1654	0.4175473743
1655	0.4175473006
1656	0.4174998077
1657	0.4174998262
1658	0.4174956453
1659	0.4174956745
1660	0.4174956766
1661	0.4174955855
1662	0.4174783207
1663	0.4174279796
1664	0.4174278932
1665	0.417426141
1666	0.4174261351
1667	0.417349884
1668	0.417349891
1669	0.4173498269
1670	0.4173498012
1671	0.4173498089
1672	0.4172834321
1673	0.4172830732
1674	0.4172830852
1675	0.4172714553
1676	0.4172714869
1677	0.41724476
1678	0.4172386207
1679	0.417238633
1680	0.4172386592
1681	0.4172386524
1682	0.4172387056
1683	0.4172386207
1684	0.4172376593
1685	0.4172376601
1686	0.4172376874
1687	0.4172376893
1688	0.4172376861
1689	0.4172376647
1690	0.4172376477
1691	0.4172298034
1692	0.4172298534
1693	0.4172299096
1694	0.4172298628
1695	0.417229889
1696	0.4172288304
1697	0.4172288625
1698	0.417228813
1699	0.4172288113
1700	0.4172288466
1701	0.4172288882
1702	0.4172170464
1703	0.4172171742
1704	0.41721714
1705	0.4172172196
1706	0.4172171034
1707	0.4172132132
1708	0.4172076782
1709	0.417207666
1710	0.4172076854
1711	0.4172050167
1712	0.4172008778
1713	0.417200771
1714	0.417200854
1715	0.4171763338
1716	0.4171762578
1717	0.4171718422
1718	0.4171718912
1719	0.4171552754
1720	0.4171552304
1721	0.4171552354
1722	0.4171551307
1723	0.4171551996
1724	0.4171551682
1725	0.4171536389
1726	0.4171534857
1727	0.4171534857
1728	0.4171502667
1729	0.4171502931
1730	0.417149739
1731	0.4171498256
1732	0.4171497566
1733	0.4171498476
1734	0.417149726
1735	0.4171497118
1736	0.4171497145
1737	0.4171476195
1738	0.4171476515
1739	0.4171325558
1740	0.4171325471
1741	0.4171100976
1742	0.4171085145
1743	0.4171078372
1744	0.4171078393
1745	0.4170994529
1746	0.4170940676
1747	0.4170941213
1748	0.4170690035
1749	0.4170684866
1750	0.417068499
1751	0.4170684556
1752	0.4170489703
1753	0.4170488325
1754	0.4170488458
1755	0.4170192734
1756	0.4170192278
1757	0.4170061948
1758	0.4170061837
1759	0.4170062045
1760	0.4170012281
1761	0.4170012382
1762	0.4170012398
1763	0.4170012833
1764	0.4170012965
1765	0.4170010501
1766	0.4170009114
1767	0.4170009799
1768	0.4169997248
1769	0.4169996679
1770	0.4169990084
1771	0.4169990118
1772	0.4169963664
1773	0.4169963878
1774	0.4169962787
1775	0.4169486443
1776	0.4169273962
1777	0.4169274158
1778	0.4169274672
1779	0.4169274057
1780	0.4169273801
1781	0.4168180879
1782	0.4167746623
1783	0.4167747418
1784	0.4167746594
1785	0.4167744969
1786	0.4167744219
1787	0.4167744731
1788	0.416774517
1789	0.4167745059
1790	0.4167744797
1791	0.4167742807
1792	0.4167743379
1793	0.4167506135
1794	0.4167504612
1795	0.4167505651
1796	0.4166828089
1797	0.4166455942
1798	0.4166455047
1799	0.4166455408
1800	0.4166455125
1801	0.4166414036
1802	0.4166415431
1803	0.4166415091
1804	0.4166414654
1805	0.4166414461
1806	0.4166414965
1807	0.4166415038
1808	0.4166415136
1809	0.4166287887
1810	0.4166288145
1811	0.4166286826
1812	0.4166286826
1813	0.4166286826
1814	0.4165939719
1815	0.4165939654
1816	0.4165939602
1817	0.416594012
1818	0.4165939194
1819	0.4165844551
1820	0.416584441
1821	0.4165756476
1822	0.4165750922
1823	0.4165751187
1824	0.4165731928
1825	0.416573209
1826	0.4165732182
1827	0.4165731812
1828	0.4165732119
1829	0.4165369184
1830	0.4165323546
1831	0.4165318901
1832	0.4165319372
1833	0.4165318561
1834	0.416496637
1835	0.4164965917
1836	0.4164966103
1837	0.4164966049
1838	0.4164967017
1839	0.4164695454
1840	0.416462022
1841	0.4164618372
1842	0.4164611974
1843	0.4164612691
1844	0.4164612556
1845	0.4164611575
1846	0.4164612164
1847	0.4164610976
1848	0.4164612297
1849	0.4164612756
1850	0.4164606919
1851	0.4164607009
1852	0.4164607061
1853	0.4164556422
1854	0.4164555429
1855	0.4164556271
1856	0.4164555095
1857	0.4164555997
1858	0.4164555743
1859	0.4164555969
1860	0.4164555386
1861	0.4164556044
1862	0.4164556027
1863	0.4164555392
1864	0.4164555202
1865	0.4164555397
1866	0.4164399062
1867	0.4164217385
1868	0.416421766
1869	0.4164217557
1870	0.4164216979
1871	0.4164215335
1872	0.4164215393
1873	0.4164215058
1874	0.4164215155
1875	0.4164153023
1876	0.4164152754
1877	0.4164153043
1878	0.4164153188
1879	0.4164152744
1880	0.4164153253
1881	0.4164130289
1882	0.4164067198
1883	0.4164068049
1884	0.4164067307
1885	0.416406681
1886	0.4164066852
1887	0.41635544
1888	0.4163520647
1889	0.4163445499
1890	0.4163444603
1891	0.4163411477
1892	0.4163411963
1893	0.4163411535
1894	0.4163411858
1895	0.4163410937
1896	0.4163410616
1897	0.4163412091
1898	0.4163411731
1899	0.4163382133
1900	0.4163381693
1901	0.4163380083
1902	0.4163380387
1903	0.4163381286
1904	0.4163340073
1905	0.41633401
1906	0.4163340278
1907	0.4163232518
1908	0.4163026385
1909	0.4163026353
1910	0.4163026712
1911	0.4162930365
1912	0.416293044
1913	0.4162929664
1914	0.4162929664
1915	0.4162929664
1916	0.4162673417
1917	0.4162673012
1918	0.4162672719
1919	0.4162652814
1920	0.4162652001
1921	0.4162516297
1922	0.4162375836
1923	0.4162375775
1924	0.416237282
1925	0.416237279
1926	0.4162310714
1927	0.4162311937
1928	0.4162310527
1929	0.416230009
1930	0.4162220783
1931	0.4162217611
1932	0.4162217123
1933	0.4162216888
1934	0.4162217669
1935	0.4162216847
1936	0.4162217107
1937	0.4162217047
1938	0.4162216947
1939	0.4162216683
1940	0.4161784535
1941	0.416178417
1942	0.4161720303
1943	0.4161598475
1944	0.4161588436
1945	0.4161587732
1946	0.4161587447
1947	0.4161586717
1948	0.4161587988
1949	0.416158845
1950	0.4161587718
1951	0.4161588526
1952	0.416158827
1953	0.4161393747
1954	0.4161393658
1955	0.4161393658
1956	0.4161393658
1957	0.4161393658
1958	0.4161393658
1959	0.4161393658
1960	0.4161393658
1961	0.4161393658
1962	0.4161394118
1963	0.4161393267
1964	0.4161362952
1965	0.4161363429
1966	0.4161362805
1967	0.4161362026
1968	0.4161361828
1969	0.4161362212
1970	0.4161361597
1971	0.4161361427
1972	0.4161361225
1973	0.4161362059
1974	0.416136189
1975	0.4161362385
1976	0.4161361806
1977	0.4161361775
1978	0.4161358303
1979	0.4161099237
1980	0.4161070881
1981	0.4161070553
1982	0.4161052794
1983	0.4161053841
1984	0.4161053155
1985	0.416103797
1986	0.4161038027
1987	0.4161027704
1988	0.4161028363
1989	0.4161028406
1990	0.4160867901
1991	0.4160868785
1992	0.4160869126
1993	0.4160867148
1994	0.4160864969
1995	0.4160861043
1996	0.4160859987
1997	0.4160861214
1998	0.4160857382
1999	0.4160826115
2000	0.4160684722
2001	0.4160684402
2002	0.4160683964
2003	0.416068395
2004	0.4160680993
2005	0.4160567192
2006	0.4160560749
2007	0.4160557152
2008	0.4160544353
2009	0.4160544055
2010	0.4160496407
2011	0.4160496421
2012	0.4160494912
2013	0.4160495083
2014	0.4160494997
2015	0.4160493396
2016	0.4160296093
2017	0.4160296405
2018	0.4160296014
2019	0.4160295297
2020	0.4160294353
2021	0.4160293707
2022	0.4160294552
2023	0.416029452
2024	0.4160268355
2025	0.4160268544
2026	0.4160265111
2027	0.4160118447
2028	0.4160104776
2029	0.4160104951
2030	0.4160104611
2031	0.4160104649
2032	0.4160105149
2033	0.4160063628
2034	0.4160048994
2035	0.4160048619
2036	0.4160049053
2037	0.4160046818
2038	0.4159908309
2039	0.4159908911
2040	0.4159907897
2041	0.4159907869
2042	0.4159908554
2043	0.4159908686
2044	0.4159908537
2045	0.4159908391
2046	0.4159883076
2047	0.4159882921
2048	0.4159677534
2049	0.4159677921
2050	0.4159678137
2051	0.4159677637
2052	0.4159664496
2053	0.4159620665
2054	0.4159608831
2055	0.4159606212
2056	0.4159603555
2057	0.4159602938
2058	0.415960262
2059	0.4159601937
2060	0.4159602354
2061	0.4159602756
2062	0.4159602652
2063	0.4159603813
2064	0.4159603664
2065	0.4159558713
2066	0.4159378349
2067	0.415937856
2068	0.4159378598
2069	0.4159378222
2070	0.415937793
2071	0.4159378396
2072	0.4159377657
2073	0.4159378433
2074	0.4159375549
2075	0.4159374957
2076	0.4159375522
2077	0.415937683
2078	0.415937399
2079	0.4159333563
2080	0.4159333531
2081	0.4159333514
2082	0.4159098005
2083	0.4159098049
2084	0.415908956
2085	0.415908808
2086	0.4159088744
2087	0.415908854
2088	0.4159088797
2089	0.4159089094
2090	0.4159048449
2091	0.415903963
2092	0.4159039314
2093	0.4159039458
2094	0.4159016647
2095	0.4158908939
2096	0.4158908119
2097	0.4158907902
2098	0.4158907035
2099	0.415890777
2100	0.4158908571
2101	0.4158908701
2102	0.4158908823
2103	0.4158908449
2104	0.4158908264
2105	0.4158908806
2106	0.4158908299
2107	0.4158798167
2108	0.4158797701
2109	0.4158798175
2110	0.4158797933
2111	0.4158798159
2112	0.4158798166
2113	0.4158773253
2114	0.415877297
2115	0.4158770663
2116	0.4158769323
2117	0.4158769868
2118	0.4158748748
2119	0.4158748413
2120	0.415874746
2121	0.4158748066
2122	0.415873332
2123	0.4158730651
2124	0.4158730349
2125	0.4158730473
2126	0.4158727944
2127	0.4158727877
2128	0.4158708363
2129	0.4158708481
2130	0.4158362827
2131	0.4158363302
2132	0.4158363217
2133	0.4158363084
2134	0.4157941724
2135	0.4157939237
2136	0.4157939327
2137	0.4157939186
2138	0.4157939089
2139	0.4157939343
2140	0.4157939241
2141	0.4156309161
2142	0.4156309217
2143	0.4156308506
2144	0.4156309577
2145	0.4156305092
2146	0.4156304741
2147	0.4156304822
2148	0.4156304678
2149	0.4156304866
2150	0.4156304929
2151	0.4156304671
2152	0.4156154806
2153	0.4156150813
2154	0.4156151038
2155	0.4156150681
2156	0.4156150373
2157	0.4156150923
2158	0.4156102252
2159	0.4156102778
2160	0.4156101876
2161	0.4156102044
2162	0.415610218
2163	0.4156102561
2164	0.4156102714
2165	0.4156102312
2166	0.4156102477
2167	0.415592885
2168	0.415592789
2169	0.4155928862
2170	0.4155926874
2171	0.4155927235
2172	0.4155927154
2173	0.4155926869
2174	0.4155926864
2175	0.4155927955
2176	0.4155926663
2177	0.415592684
2178	0.4155927619
2179	0.4155927984
2180	0.4155927154
2181	0.415589363
2182	0.4155893211
2183	0.4155854478
2184	0.4155700022
2185	0.4155188942
2186	0.4155187408
2187	0.4155187314
2188	0.4155187858
2189	0.4155167205
2190	0.4155168925
2191	0.4155167598
2192	0.4155166554
2193	0.4155167041
2194	0.4155162328
2195	0.4155162704
2196	0.4155160912
2197	0.4155161053
2198	0.4155159733
2199	0.415515945
2200	0.4154971725
2201	0.4154971765
2202	0.4154972878
2203	0.415497299
2204	0.4154971888
2205	0.4154972505
2206	0.4154787512
2207	0.4154786292
2208	0.4154786573
2209	0.4154560757
2210	0.4154560203
2211	0.4154233759
2212	0.4153835584
2213	0.4153835169
2214	0.4153834522
2215	0.4153835385
2216	0.4153832844
2217	0.4153833406
2218	0.4153833374
2219	0.415383308
2220	0.4153833551
2221	0.4153831777
2222	0.4153832423
2223	0.4153832499
2224	0.4153830613
2225	0.4153830987
2226	0.4153829787
2227	0.4153830225
2228	0.4153829855
2229	0.4153828969
2230	0.4153830082
2231	0.415383015
2232	0.4153817876
2233	0.4153816539
2234	0.4153816211
2235	0.4153817706
2236	0.4153815167
2237	0.4153815243
2238	0.4153797514
2239	0.4153797729
2240	0.4153779929
2241	0.4153780443
2242	0.4153781037
2243	0.4153729009
2244	0.4153729685
2245	0.4153729702
2246	0.415372977
2247	0.4153729475
2248	0.4152825533
2249	0.4152825533
2250	0.4152825533
2251	0.4152788593
2252	0.4152788813
2253	0.4152788905
2254	0.415278816
2255	0.4152788506
2256	0.4152788308
2257	0.4152313506
2258	0.4152313213
2259	0.4152298951
2260	0.4152298157
2261	0.4152298411
2262	0.4152296893
2263	0.4152297268
2264	0.4152297097
2265	0.4152298078
2266	0.4152228756
2267	0.4152228871
2268	0.4152227529
2269	0.415222882
2270	0.4152226334
2271	0.4152196577
2272	0.4152195412
2273	0.4152168753
2274	0.4151951172
2275	0.4151951797
2276	0.4151952117
2277	0.4151890257
2278	0.4151889978
2279	0.4151890606
2280	0.4151839552
2281	0.4151731561
2282	0.4151660497
2283	0.4151641089
2284	0.4151621094
2285	0.4151620607
2286	0.4151620884
2287	0.415162179
2288	0.4151582514
2289	0.415158295
2290	0.4151582066
2291	0.4151581836
2292	0.4151581868
2293	0.4151581838
2294	0.4151581738
2295	0.415158177
2296	0.4151581624
2297	0.4151581341
2298	0.4151581846
2299	0.4151546961
2300	0.4151523193
2301	0.4151522943
2302	0.41515234
2303	0.4151523786
2304	0.4150151402
2305	0.415015095
2306	0.4150150337
2307	0.4150127537
2308	0.4150128109
2309	0.4150123297
2310	0.4150123971
2311	0.4150123746
2312	0.4150123605
2313	0.4150123256
2314	0.4150123659
2315	0.4149345075
2316	0.4149345096
2317	0.4149345024
2318	0.4149344504
2319	0.4149344444
2320	0.414933235
2321	0.4149331493
2322	0.4149331798
2323	0.4149332478
2324	0.4149332144
2325	0.4149332756
2326	0.4149331518
2327	0.4149331955
2328	0.4149250387
2329	0.4149250416
2330	0.414925044
2331	0.41491834
2332	0.4149183495
2333	0.4149114131
2334	0.4149114781
2335	0.4149112979
2336	0.4149092901
2337	0.4149088188
2338	0.4149087542
2339	0.4149088415
2340	0.4148794004
2341	0.4148794125
2342	0.4148794281
2343	0.4148794736
2344	0.4148794261
2345	0.4148135793
2346	0.4148136055
2347	0.4147736727
2348	0.4147711421
2349	0.4147712387
2350	0.4147700797
2351	0.4147701645
2352	0.4146948179
2353	0.4146943536
2354	0.4146944384
2355	0.4146944647
2356	0.4146944106
2357	0.4146943817
2358	0.4146943626
2359	0.4146897864
2360	0.4146898503
2361	0.4146897964
2362	0.4146299336
2363	0.4146300385
2364	0.4146261288
2365	0.4146260351
2366	0.4146260937
2367	0.414626087
2368	0.41462607
2369	0.4146260328
2370	0.414626162
2371	0.4146198651
2372	0.4146197805
2373	0.4146197521
2374	0.4146198633
2375	0.4146198605
2376	0.414619825
2377	0.4146197971
2378	0.414618957
2379	0.4145816468
2380	0.4145816243
2381	0.4145815952
2382	0.4145815498
2383	0.4145816144
2384	0.4145816022
2385	0.4145816598
2386	0.4145815401
2387	0.4145805182
2388	0.4145805534
2389	0.4145765488
2390	0.4145766448
2391	0.4145709
2392	0.4145708911
2393	0.4145708924
2394	0.4145708868
2395	0.4145709923
2396	0.4145086901
2397	0.4144964354
2398	0.414496331
2399	0.4144963526
2400	0.4144963519
2401	0.4144963861
2402	0.4144959974
2403	0.4144959453
2404	0.414433181
2405	0.4144332422
2406	0.4144332046
2407	0.4144310643
2408	0.4144306021
2409	0.414430574
2410	0.4144305797
2411	0.4144306066
2412	0.4144305783
2413	0.4144293573
2414	0.4144147012
2415	0.4144147405
2416	0.4144146358
2417	0.4144147611
2418	0.4144024256
2419	0.4144002457
2420	0.4143869918
2421	0.414386937
2422	0.4143870154
2423	0.4143859
2424	0.4143858999
2425	0.4143858913
2426	0.4143859995
2427	0.4143858386
2428	0.4143859434
2429	0.4143707842
2430	0.4143340444
2431	0.4143339945
2432	0.4143340582
2433	0.4143340121
2434	0.4143339718
2435	0.4143340094
2436	0.4143340567
2437	0.4143340204
2438	0.4142627558
2439	0.4142628419
2440	0.4142592121
2441	0.4142592807
2442	0.4142592616
2443	0.414259267
2444	0.4142592077
2445	0.4142500559
2446	0.414250029
2447	0.4142500724
2448	0.4142496795
2449	0.4142497939
2450	0.4142369134
2451	0.4142369447
2452	0.4142368806
2453	0.4142369762
2454	0.414228361
2455	0.4142283871
2456	0.4142251281
2457	0.4142249228
2458	0.4142248882
2459	0.4142248256
2460	0.4142250135
2461	0.4142249033
2462	0.4142248852
2463	0.4142248692
2464	0.4142249208
2465	0.4142249021
2466	0.4142249141
2467	0.41422468
2468	0.4142245837
2469	0.4142245302
2470	0.4142246544
2471	0.4142247672
2472	0.4142247502
2473	0.4142246767
2474	0.414224654
2475	0.4141598186
2476	0.414159786
2477	0.4141516018
2478	0.414150939
2479	0.4141508309
2480	0.414150805
2481	0.4141508236
2482	0.4141508614
2483	0.4141506857
2484	0.4141507311
2485	0.4141507314
2486	0.4141506932
2487	0.4141381251
2488	0.4141382396
2489	0.4141089132
2490	0.4141063156
2491	0.4141063446
2492	0.4141052339
2493	0.4141052787
2494	0.4141052216
2495	0.4141052233
2496	0.4141052277
2497	0.4141053173
2498	0.4141052809
2499	0.4141052368
2500	0.4141050448
2501	0.4141034128
2502	0.4141028021
2503	0.4141027564
2504	0.4141027836
2505	0.4141027222
2506	0.4141028265
2507	0.4141028108
2508	0.4140998381
2509	0.4140996124
2510	0.4140036641
2511	0.4140036557
2512	0.4140020156
2513	0.4140021106
2514	0.4140021227
2515	0.4140021395
2516	0.413964875
2517	0.4139648873
2518	0.4139649654
2519	0.4139649379
2520	0.4139649344
2521	0.4139642011
2522	0.4139641147
2523	0.4139641257
2524	0.413964091
2525	0.4139628297
2526	0.4139629031
2527	0.4139628983
2528	0.4139628898
2529	0.4139628094
2530	0.4139627772
2531	0.4139624441
2532	0.4139623995
2533	0.4139622121
2534	0.413962182
2535	0.4139622201
2536	0.4139622296
2537	0.4139622738
2538	0.413962098
2539	0.4139621261
2540	0.4139621083
2541	0.4139611507
2542	0.4139611409
2543	0.4139612365
2544	0.4139612302
2545	0.4139512639
2546	0.413951103
2547	0.4139510862
2548	0.4139511496
2549	0.4139511409
2550	0.4139511196
2551	0.4139511005
2552	0.4139510963
2553	0.4139479785
2554	0.4139479654
2555	0.4139480573
2556	0.4139479577
2557	0.4139479587
2558	0.4139479613
2559	0.4139463451
2560	0.4139463414
2561	0.4139463435
2562	0.4139463431
2563	0.4139463417
2564	0.4139463414
2565	0.4139463418
2566	0.4139463348
2567	0.4139463043
2568	0.4139463171
2569	0.4139463521
2570	0.4139463385
2571	0.4138739875
2572	0.4138739419
2573	0.4138739932
2574	0.413874073
2575	0.4138736872
2576	0.4138737164
2577	0.4138737001
2578	0.4138736731
2579	0.4138736761
2580	0.4138735584
2581	0.4138735606
2582	0.4138736916
2583	0.4138734851
2584	0.4138734893
2585	0.4138734503
2586	0.4138735069
2587	0.4138734461
2588	0.413873471
2589	0.4138624731
2590	0.4138623628
2591	0.4138624535
2592	0.4138624093
2593	0.4138610687
2594	0.4138612537
2595	0.4138511692
2596	0.413851173
2597	0.4138511965
2598	0.4138511505
2599	0.4138511591
2600	0.4138511031
2601	0.4138511785
2602	0.413847307
2603	0.4138474001
2604	0.4138471348
2605	0.4138470538
2606	0.4138321984
2607	0.4138293183
2608	0.4138292831
2609	0.4137882214
2610	0.4137856187
2611	0.4137083621
2612	0.4137083152
2613	0.4137082404
2614	0.4137081987
2615	0.413698381
2616	0.4136983182
2617	0.4136982789
2618	0.4136983165
2619	0.4136982817
2620	0.4136982946
2621	0.4136983703
2622	0.4136983757
2623	0.4136984349
2624	0.4136981557
2625	0.4136718766
2626	0.4136718941
2627	0.4136712514
2628	0.4136706451
2629	0.413665519
2630	0.4136654326
2631	0.4136654447
2632	0.4136653727
2633	0.4136531752
2634	0.4136146246
2635	0.4136146275
2636	0.4135799163
2637	0.4135799732
2638	0.4135798165
2639	0.4135699142
2640	0.4135678762
2641	0.413567835
2642	0.4135678932
2643	0.4135666272
2644	0.4135666811
2645	0.4135666868
2646	0.4135645429
2647	0.4135537307
2648	0.4135537407
2649	0.413547599
2650	0.4135444681
2651	0.4135180187
2652	0.4135180447
2653	0.4135179781
2654	0.4135179677
2655	0.4135180532
2656	0.4135179127
2657	0.4135178816
2658	0.4135179006
2659	0.4134786005
2660	0.4134787493
2661	0.4134787399
2662	0.4134787609
2663	0.4134787491
2664	0.4134786827
2665	0.4134787412
2666	0.4134738251
2667	0.4134738496
2668	0.4134738238
2669	0.4134738812
2670	0.4134738883
2671	0.4134739182
2672	0.4134738283
2673	0.4134738396
2674	0.4134731135
2675	0.4134730627
2676	0.4134199281
2677	0.4134198845
2678	0.4134190277
2679	0.413410305
2680	0.4134102539
2681	0.4134102853
2682	0.4134102713
2683	0.4134102864
2684	0.4133729284
2685	0.4133729235
2686	0.4133729379
2687	0.4133729678
2688	0.4133728935
2689	0.4133728934
2690	0.4133729257
2691	0.4133721257
2692	0.4133721075
2693	0.4133720621
2694	0.4133705214
2695	0.4133693381
2696	0.4133693179
2697	0.4133692594
2698	0.4133693606
2699	0.4133694099
2700	0.4133693824
2701	0.4133693542
2702	0.4133693004
2703	0.4133693418
2704	0.4133691626
2705	0.4133673239
2706	0.4133673079
2707	0.4133672987
2708	0.4133351221
2709	0.4133351374
2710	0.4133351176
2711	0.4133351598
2712	0.4133274549
2713	0.4133275017
2714	0.4131724034
2715	0.4131723934
2716	0.4131714042
2717	0.4131713329
2718	0.413171397
2719	0.4131712599
2720	0.4131710268
2721	0.4131697306
2722	0.4131697315
2723	0.4131696589
2724	0.4131696723
2725	0.4131697003
2726	0.4131697193
2727	0.4131697138
2728	0.4131696878
2729	0.413169618
2730	0.4131694997
2731	0.4131686585
2732	0.4131685925
2733	0.413168686
2734	0.4131593951
2735	0.4131593563
2736	0.4131574301
2737	0.4131575727
2738	0.4131575175
2739	0.4131574767
2740	0.4131556048
2741	0.4131555762
2742	0.4131555802
2743	0.4131554079
2744	0.4131533612
2745	0.4131417838
2746	0.4131411581
2747	0.4131396485
2748	0.4131395928
2749	0.4131396395
2750	0.4131396554
2751	0.4131396352
2752	0.4131396727
2753	0.4131397152
2754	0.413136726
2755	0.4131366819
2756	0.4131253844
2757	0.4131253743
2758	0.4131245962
2759	0.4131246378
2760	0.4131246167
2761	0.4131246724
2762	0.4131241739
2763	0.4131132957
2764	0.4131132794
2765	0.4131103303
2766	0.4131102128
2767	0.4131096247
2768	0.4131095491
2769	0.4131095714
2770	0.4131095834
2771	0.4131095174
2772	0.4131096138
2773	0.4131096216
2774	0.4131095765
2775	0.4131097061
2776	0.4131096019
2777	0.4131090069
2778	0.4131084418
2779	0.4131085209
2780	0.413108514
2781	0.4131043243
2782	0.413096653
2783	0.4130966395
2784	0.4130939223
2785	0.4130939975
2786	0.4130939656
2787	0.4130939226
2788	0.4130939327
2789	0.4130939481
2790	0.413093965
2791	0.4130939469
2792	0.4130940241
2793	0.4130940178
2794	0.4130939607
2795	0.4130847622
2796	0.4130844823
2797	0.413084507
2798	0.413084505
2799	0.4130845272
2800	0.4130844553
2801	0.4130844513
2802	0.4130844989
2803	0.4130844874
2804	0.4130844706
2805	0.4130844224
2806	0.4130844432
2807	0.4130782543
2808	0.4130782479
2809	0.4130781554
2810	0.4130781884
2811	0.4130782369
2812	0.4130671594
2813	0.4130671941
2814	0.4129276698
2815	0.4129277329
2816	0.4129275744
2817	0.4129118149
2818	0.4129104372
2819	0.4129104535
2820	0.412910084
2821	0.4129052924
2822	0.4129053338
2823	0.4128986416
2824	0.4128988179
2825	0.4128984326
2826	0.4128984302
2827	0.4128984091
2828	0.4128984293
2829	0.412898447
2830	0.4128984824
2831	0.4128985364
2832	0.4128984747
2833	0.4128984776
2834	0.4128984568
2835	0.4128984648
2836	0.4128980324
2837	0.4128979684
2838	0.4128980245
2839	0.4128964749
2840	0.4128852013
2841	0.4128852139
2842	0.4128852091
2843	0.4128852017
2844	0.4128852109
2845	0.4128792879
2846	0.4128327745
2847	0.4128328299
2848	0.4128151672
2849	0.4128151979
2850	0.4128152033
2851	0.4128151825
2852	0.4128118466
2853	0.4128116263
2854	0.4128116068
2855	0.4128106134
2856	0.4128104912
2857	0.4127937081
2858	0.4127937304
2859	0.4127895501
2860	0.4127895419
2861	0.412785565
2862	0.4127856267
2863	0.4127855813
2864	0.4127855836
2865	0.41275064
2866	0.412731562
2867	0.4127295272
2868	0.4127294843
2869	0.4127290385
2870	0.412728992
2871	0.4127290502
2872	0.4127201387
2873	0.412720093
2874	0.4127200865
2875	0.4127200944
2876	0.4126861328
2877	0.412686148
2878	0.4126861555
2879	0.4126860588
2880	0.4126772382
2881	0.4126742902
2882	0.4126645231
2883	0.4126645478
2884	0.4126641532
2885	0.4126642659
2886	0.4126632429
2887	0.4126632743
2888	0.412663321
2889	0.4126632329
2890	0.4126633327
2891	0.4126633051
2892	0.4126632987
2893	0.4126627934
2894	0.4126601529
2895	0.4126601967
2896	0.4126602545
2897	0.4126601598
2898	0.4126601461
2899	0.412660175
2900	0.4126602119
2901	0.4126601178
2902	0.412658864
2903	0.412658789
2904	0.4126587884
2905	0.4126588603
2906	0.4126588074
2907	0.412657956
2908	0.412657903
2909	0.4126579413
2910	0.4126551309
2911	0.4126551586
2912	0.41265519
2913	0.4126551762
2914	0.4126551551
2915	0.4126544458
2916	0.4126544054
2917	0.4126544164
2918	0.4126543907
2919	0.4126526385
2920	0.4126526334
2921	0.4126526899
2922	0.4126391421
2923	0.4126392318
